Algorithm,p_within,p_between,ARI,NMI,exp,distribution
spectral_clustering,0.9,0.6,0.9303396660909614,0.860486227572318,sbm_90_10,"[0.8684131285757302, 0.8663458968190323, 0.8759259259259259, 0.8607843137254902, 0.8808828302499189, 0.8593113661606813, 0.8500683994528043, 0.8733893557422969, 0.8480649784997611, 0.8626538987688098, 0.8596638655462185, 0.8401084010840109, 0.8649859943977591, 0.8599250936329588, 0.8661064425770308, 0.85912857524726, 0.8534332084893883, 0.8482236154649948, 0.8502581755593803, 0.8576280041797283, 0.8590971272229823, 0.86414708886619, 0.8466422466422466, 0.841164453524004, 0.8711288711288712, 0.8678522571819426, 0.8486891385767791, 0.8499375780274657, 0.8699059561128527, 0.8456582633053221, 0.8563025210084033, 0.8586729362591432, 0.8495212038303693, 0.8422881582464582, 0.8448700410396717, 0.8580027359781122, 0.8698412698412699, 0.8595505617977528, 0.8518518518518519, 0.8551641071966275, 0.8544932079414838, 0.8601978080727078, 0.8521008403361344, 0.8596443228454173, 0.8700516351118761, 0.8637482900136799, 0.8632010943912448, 0.8369538077403246, 0.8463120775786072, 0.8508318990246702, 0.8607843137254902, 0.8583602703496914, 0.867682437850842, 0.8630314832846478, 0.8478796169630642, 0.8733401430030644, 0.8556394417753375, 0.847367014167335, 0.8588612670408982, 0.8596443228454173, 0.847367014167335, 0.8607843137254902, 0.851685393258427, 0.8798554652213189, 0.8613381001021451, 0.866484268125855, 0.8686173264486517, 0.855464759959142, 0.8640275387263339, 0.8596754057428214, 0.8653898768809849, 0.8563025210084033, 0.8574282147315855, 0.8575076608784474, 0.8580593424218124, 0.8513766372627639, 0.8560094034675286, 0.8528481012658228, 0.8649188514357053, 0.8697478991596639, 0.8524831031442844, 0.8540497193263833, 0.8651234567901235, 0.8501400560224089, 0.8633558624742874, 0.8709961798413165, 0.8532212885154061, 0.8554621848739495, 0.8683514545988833, 0.8714247527399092, 0.8269394714407502, 0.8229317851959361, 0.822360248447205, 0.8340151957919345, 0.8380221653878943, 0.818922305764411, 0.8420765027322404, 0.8260869565217391, 0.8358974358974359, 0.8244315177154945]"
spectral_clustering,0.9,0.7,0.184390243902439,0.128831905907665,sbm_90_10,"[0.8654618473895582, 0.8840336134453781, 0.8708683473389356, 0.8783426388480752, 0.861732644865175, 0.8609009009009009, 0.8711484593837535, 0.8679775280898876, 0.8666666666666667, 0.8615934627170582, 0.8705882352941177, 0.8575730201746462, 0.8684843624699278, 0.8635929288103201, 0.8628526645768025, 0.8584269662921349, 0.8707865168539326, 0.8678522571819426, 0.8624649859943978, 0.859096459096459, 0.8564294631710362, 0.8807805399625769, 0.8607262302914477, 0.8590398365679265, 0.862037037037037, 0.8683385579937304, 0.8639200998751561, 0.8661899897854954, 0.8604873387482083, 0.8604651162790697, 0.8637482900136799, 0.8691222570532915, 0.8714859437751004, 0.8607387140902872, 0.8632010943912448, 0.8647420475808607, 0.8673072523450012, 0.8612942612942613, 0.8721518987341772, 0.8643144004589788, 0.8631256384065373, 0.8544566544566544, 0.8661064425770308, 0.8657262277951933, 0.8660785886126704, 0.8755129958960328, 0.8618488253319714, 0.8668805132317562, 0.8662944460769909, 0.8558139534883721, 0.8673050615595075, 0.8666092943201377, 0.8769592476489029, 0.8648148148148148, 0.8683304647160068, 0.8683760683760684, 0.8677648135438115, 0.869187675070028, 0.8667711598746082, 0.86337513061651, 0.8719887955182073, 0.8689466484268126, 0.8644024514811032, 0.8644747393744988, 0.875638406537283, 0.8672936259143156, 0.8680672268907563, 0.8654239019407559, 0.8714859437751004, 0.865504061156235, 0.8633810010214504, 0.8720596672403901, 0.8619206880076445, 0.8717345872518286, 0.8659874608150471, 0.8698209035017375, 0.8709961798413165, 0.8695228821811101, 0.8741573033707866, 0.8690189788826517, 0.8700617283950617, 0.8625914315569488, 0.8762345679012346, 0.8698207464002351, 0.8686274509803922, 0.8644747393744988, 0.8672268907563025, 0.8647420475808607, 0.8642074311681368, 0.8671550671550672, 0.8582456140350877, 0.8583783783783784, 0.8537936913895993, 0.8603286384976526, 0.8516242317822651, 0.8611111111111112, 0.8563495001851166, 0.8561736770691994, 0.8480325644504749, 0.8580562659846548]"
spectral_clustering,0.9,0.8,-0.0035045449567407,4.366703769777401e-05,sbm_90_10,"[0.8812324929971989, 0.8900136798905609, 0.8848153214774281, 0.8826265389876881, 0.880672268907563, 0.8845614035087719, 0.8826265389876881, 0.88585291113381, 0.8824653607262303, 0.8853247794707297, 0.8789581205311542, 0.8777476663655526, 0.884320735444331, 0.8821879382889201, 0.8837209302325582, 0.8832288401253918, 0.8789153810191679, 0.8779026217228464, 0.882960413080895, 0.8831460674157303, 0.8778998778998779, 0.8834209268991877, 0.879382889200561, 0.8779366700715016, 0.8843721770551038, 0.8805860805860806, 0.8781653129479217, 0.880649188514357, 0.884004884004884, 0.8829131652661064, 0.88398823843892, 0.8838100102145046, 0.880245923549853, 0.8812392426850258, 0.8845417236662106, 0.8827063740856844, 0.881140350877193, 0.880315336837076, 0.8775910364145658, 0.8882866606443842, 0.8808988764044944, 0.8804902962206334, 0.8846815834767642, 0.8832992849846782, 0.8824451410658307, 0.8832288401253918, 0.8807456588355465, 0.8804902962206334, 0.8858777476663655, 0.8779753761969904, 0.8826516974071104, 0.8797113071371291, 0.8837606837606837, 0.8870253164556962, 0.8837209302325582, 0.8826554464703132, 0.8828667413213885, 0.8810478481689388, 0.8794007490636704, 0.8858593958834536, 0.8764044943820225, 0.884522854851644, 0.8818976279650437, 0.882183908045977, 0.8846441947565543, 0.8838100102145046, 0.8859097127222982, 0.8863940122961775, 0.8851540616246498, 0.882943143812709, 0.8803995006242197, 0.8853625170998632, 0.8848938826466917, 0.8819875776397516, 0.8764044943820225, 0.8832992849846782, 0.8801641586867305, 0.8807588075880759, 0.8794326241134752, 0.8781440781440781, 0.8826735513482501, 0.8824451410658307, 0.8829131652661064, 0.8803921568627451, 0.8839945280437757, 0.8829676071055381, 0.8818057455540356, 0.8815824645816627, 0.8878248974008208, 0.8896379525593009, 0.8811728395061729, 0.8814814814814815, 0.8814814814814815, 0.8815750808110491, 0.8865546218487395, 0.8817498291182502, 0.8842198060534823, 0.8809873640905084, 0.8726315789473684, 0.8815321477428181]"
spectral_clustering,0.9,0.9,0.0325417766051011,0.0532090167053966,sbm_90_10,"[0.893296853625171, 0.8983656792645557, 0.8997594226142742, 0.8976209569633787, 0.895485636114911, 0.8991797676008202, 0.900208986415883, 0.9007314524555904, 0.8965911690688629, 0.8993757802746567, 0.8950459652706844, 0.8950086058519794, 0.8991317671092952, 0.8965599617773531, 0.8993757802746567, 0.895970695970696, 0.8966292134831461, 0.8968789013732834, 0.8995896032831737, 0.8960821786908744, 0.8940170940170941, 0.8994266602962255, 0.8971482000935016, 0.8976279650436954, 0.9018367961457392, 0.89812734082397, 0.89775441949355, 0.8963210702341137, 0.8989488772097468, 0.8994921144079123, 0.9022408963585434, 0.900374531835206, 0.8997594226142742, 0.8950459652706844, 0.8992248062015504, 0.9007314524555904, 0.899336536261725, 0.8964469378214118, 0.8950086058519794, 0.9015047879616964, 0.8986568986568987, 0.8953013278855976, 0.9016305800588078, 0.8998978549540347, 0.8973442288049029, 0.9006242197253433, 0.897924297924298, 0.8973354231974922, 0.9014005602240897, 0.8898690189788826, 0.8973354231974922, 0.8974008207934336, 0.9006211180124224, 0.9037037037037036, 0.9002940390269981, 0.8967525195968645, 0.8967105263157895, 0.8971272229822161, 0.8970888661899897, 0.898876404494382, 0.8949843260188087, 0.9015047879616964, 0.8964590964590965, 0.8994252873563219, 0.8982322025800287, 0.8991640543364682, 0.898876404494382, 0.8964590964590965, 0.9017763845350052, 0.8985507246376812, 0.8991452991452992, 0.9025600835945664, 0.8959048272706475, 0.8962148962148963, 0.8942798774259448, 0.8996424923391215, 0.8994921144079123, 0.8993115318416524, 0.896528555431131, 0.8968335035750766, 0.9014005602240897, 0.8991640543364682, 0.8987378083763626, 0.8994921144079123, 0.8989028213166145, 0.8986210418794689, 0.8976209569633787, 0.8986210418794689, 0.9010327022375216, 0.9006545114539505, 0.8979933110367893, 0.8975966562173459, 0.8978776529338327, 0.9011220196353436, 0.898876404494382, 0.8989028213166145, 0.8960674157303371, 0.8952455590386625, 0.9002940390269981, 0.8975515463917526]"
spectral_clustering,1.0,0.1,1.0,1.0,sbm_90_10,"[0.9800249687890136, 0.9790262172284644, 1.0, 1.0, 1.0, 0.9597069597069596, 0.9790262172284644, 0.9400382226469184, 1.0, 1.0, 1.0, 0.9797752808988764, 1.0, 0.9792759051186016, 1.0, 1.0, 1.0, 1.0, 0.9800249687890136, 1.0, 0.9797752808988764, 0.9797752808988764, 1.0, 0.9592185592185593, 0.9800249687890136, 0.9604395604395604, 1.0, 1.0, 1.0, 0.9797752808988764, 1.0, 1.0, 0.9792759051186016, 1.0, 0.9797752808988764, 0.9800249687890136, 1.0, 0.978776529338327, 0.9792759051186016, 0.960927960927961, 1.0, 1.0, 0.9792759051186016, 1.0, 0.978776529338327, 0.9604395604395604, 0.9800249687890136, 0.9797752808988764, 0.9797752808988764, 0.9800249687890136, 1.0, 0.9797752808988764, 0.9790262172284644, 1.0, 0.9790262172284644, 1.0, 0.9797752808988764, 0.9407548972766364, 0.9800249687890136, 0.9797752808988764, 0.940516005733397, 0.95995115995116, 1.0, 1.0, 0.940516005733397, 1.0, 1.0, 1.0, 0.9795255930087392, 0.9597069597069596, 0.978776529338327, 0.9797752808988764, 0.9412326803631152, 0.9790262172284644, 0.9597069597069596, 0.9800249687890136, 1.0, 0.9790262172284644, 0.9797752808988764, 1.0, 0.9795255930087392, 1.0, 1.0, 0.942427138079312, 1.0, 0.9597069597069596, 0.9797752808988764, 1.0, 0.9797752808988764, 0.9597069597069596, 0.5294117647058824, 0.5604395604395604, 0.5714285714285714, 0.5333333333333333, 0.543859649122807, 0.477124183006536, 0.4967320261437908, 0.5083333333333333, 0.5087719298245614, 0.5333333333333333]"
spectral_clustering,1.0,0.2,1.0,1.0,sbm_90_10,"[0.9665445665445666, 1.0, 0.9675213675213676, 0.9340813464235624, 1.0, 0.9815230961298376, 0.9815230961298376, 1.0, 0.9812734082397004, 1.0, 0.9648351648351648, 0.9648351648351648, 0.9498327759197324, 1.0, 0.983270911360799, 0.9835205992509364, 1.0, 0.9636141636141636, 0.9655677655677656, 0.9650793650793652, 0.9805243445692884, 0.9835205992509364, 0.9452938365981844, 0.9672771672771672, 0.9822721598002496, 0.967032967032967, 0.9812734082397004, 1.0, 0.9196980096087852, 0.9505494505494504, 0.9483994266602962, 0.9835205992509364, 0.966056166056166, 0.9835205992509364, 0.9628815628815628, 0.933146330060776, 0.9324450677886864, 0.980274656679151, 0.9675213675213676, 0.9835205992509364, 1.0, 0.9488772097467748, 0.9658119658119658, 0.9830212234706616, 0.9336138382421691, 0.983270911360799, 0.9658119658119658, 0.9519827998088868, 0.9474438604873388, 0.9822721598002496, 0.9500716674629718, 0.9655677655677656, 0.983270911360799, 0.9822721598002496, 0.9326788218793828, 0.9357176250584384, 0.95078834209269, 0.952221691352126, 0.983270911360799, 0.9645909645909646, 1.0, 0.9467271858576206, 0.9830212234706616, 0.9308087891538102, 0.983270911360799, 1.0, 0.9631257631257631, 0.9650793650793652, 0.9512661251791686, 0.9345488546049556, 0.9643467643467644, 0.9493549928332538, 0.9301075268817204, 0.9655677655677656, 0.9324450677886864, 0.9815230961298376, 1.0, 0.9830212234706616, 0.9665445665445666, 1.0, 0.9498327759197324, 0.9493549928332538, 0.9486383182035356, 0.9190116678105696, 0.9305750350631136, 0.9830212234706616, 0.9476827520305782, 0.9835205992509364, 0.952221691352126, 0.9347826086956522, 0.6033333333333334, 0.6723484848484849, 0.5904761904761905, 0.6612903225806451, 0.6742424242424242, 0.6195652173913043, 0.6645161290322581, 0.6375661375661376, 0.6060606060606061, 0.631578947368421]"
spectral_clustering,1.0,0.3,1.0,1.0,sbm_90_10,"[0.9702075702075702, 0.9677655677655678, 0.9446002805049089, 0.984019975031211, 0.984019975031211, 0.9842696629213484, 0.9672771672771672, 0.9546106067845198, 0.971916971916972, 0.984019975031211, 0.984019975031211, 0.955327281414238, 0.9543717152412804, 0.9865168539325844, 0.9406264609630668, 0.9581939799331104, 0.9714285714285714, 0.984019975031211, 0.9281628917867764, 0.9139977603583428, 0.9687423687423689, 0.985518102372035, 0.939457690509584, 0.9263326469915352, 0.955327281414238, 0.9694749694749696, 0.984019975031211, 0.9443665264142124, 0.9577161968466316, 0.9562828475871954, 0.939457690509584, 0.9408602150537636, 0.9702075702075702, 0.9572384137601528, 0.956760630673674, 0.9548494983277592, 0.9148936170212766, 0.9422627395979428, 0.9558050645007168, 0.971916971916972, 0.9541328236980412, 0.9704517704517704, 0.9436652641421224, 0.9687423687423689, 0.9697191697191696, 0.9279341111873712, 0.9441327723235156, 0.9424964936886396, 0.9417952314165496, 0.930221917181423, 0.985518102372035, 0.9704517704517704, 0.985518102372035, 0.9406264609630668, 0.930221917181423, 0.9281628917867764, 0.9304506977808282, 0.9569995222169136, 0.9543717152412804, 0.9290780141843972, 0.9574773053033924, 0.9536550406115624, 0.957955088389871, 0.9283916723861816, 0.9709401709401708, 0.9283916723861816, 0.9420289855072465, 0.9309082589796386, 0.9297643559826126, 0.968986568986569, 0.9309082589796386, 0.9562828475871954, 0.9574773053033924, 0.9692307692307692, 0.9429640018700328, 0.9565217391304348, 0.956043956043956, 0.9399251986909772, 0.984769038701623, 0.928849233584992, 0.942730247779336, 0.9586717630195892, 0.9558050645007168, 0.9311370395790436, 0.9586717630195892, 0.9558050645007168, 0.9441327723235156, 0.9709401709401708, 0.9702075702075702, 1.0, 0.7368421052631579, 0.719327731092437, 0.7149425287356321, 0.7365079365079366, 0.734920634920635, 0.7219251336898396, 0.7402439024390244, 0.7382645803698435, 0.7277310924369748, 0.7696969696969697]"
spectral_clustering,1.0,0.4,1.0,1.0,sbm_90_10,"[0.9733821733821734, 0.9307950727883538, 0.9880149812734084, 0.9850187265917604, 0.964405160057334, 0.9525479195885928, 0.9724053724053724, 0.9875156054931336, 0.947872837774661, 0.9675107501194458, 0.9532491818606824, 0.9603440038222648, 0.9639273769708552, 0.9416609471516816, 0.9328107502799552, 0.9629718107978976, 0.9658385093167702, 0.9323628219484884, 0.9516129032258064, 0.9736263736263736, 0.9418897277510868, 0.9499766245909304, 0.9560542309490416, 0.9455502173415694, 0.9675107501194458, 0.9502103786816268, 0.9450926561427592, 0.946236559139785, 0.9328107502799552, 0.9591495461060678, 0.954651706404862, 0.954651706404862, 0.9877652933832708, 0.9432624113475178, 0.9294512877939528, 0.9402882635552504, 0.94646533973919, 0.9325867861142216, 0.9880149812734084, 0.9577161968466316, 0.9446350949439488, 0.9175438596491228, 0.9343784994400895, 0.9658385093167702, 0.924342105263158, 0.9567554932211314, 0.9398307023564402, 0.9539504441327724, 0.9492753623188406, 0.9085051546391752, 0.9314669652855544, 0.9316909294512878, 0.953015427769986, 0.9414321665522764, 0.962494027711419, 0.949041608228144, 0.9432624113475178, 0.9520804114071996, 0.9485741000467508, 0.9425760695493022, 0.924122807017544, 0.9653607262302916, 0.9319148936170212, 0.9603440038222648, 0.934154535274356, 0.9648829431438128, 0.9850187265917604, 0.953015427769986, 0.9525479195885928, 0.9412033859528712, 0.9325867861142216, 0.9316909294512878, 0.9283314669652856, 0.9393731411576298, 0.9407458247540608, 0.9627329192546584, 0.9425760695493022, 0.9743589743589745, 0.954651706404862, 0.9516129032258064, 0.9520804114071996, 0.9310190369540874, 0.977045177045177, 0.962494027711419, 0.9430336307481124, 0.9239035087719298, 0.9532491818606824, 0.95137914913511, 0.9750915750915752, 0.9223684210526316, 0.8239795918367347, 0.8274509803921568, 0.8002322880371661, 0.8271276595744681, 0.8471177944862155, 0.821256038647343, 0.7719298245614035, 0.8371767994409504, 0.7764705882352941, 0.8277551020408164]"
spectral_clustering,1.0,0.5,1.0,1.0,sbm_90_10,"[0.9679885332059244, 0.9521848547243194, 0.9777777777777776, 0.9811965811965812, 0.9444568868980964, 0.9890137328339575, 0.9694218824653608, 0.9498970487302676, 0.95309997712194, 0.9590930341280972, 0.9426651735722285, 0.9431131019036956, 0.9691829909221212, 0.9335526315789474, 0.9496682681308624, 0.9602618045815802, 0.951727293525509, 0.9408734602463604, 0.9353070175438596, 0.959794296400187, 0.9590930341280972, 0.9181569535030508, 0.942889137737962, 0.9583917718560074, 0.941993281075028, 0.9675107501194458, 0.9335526315789474, 0.9505833905284832, 0.9350877192982456, 0.9422172452407614, 0.968227424749164, 0.9611968209443664, 0.9335526315789474, 0.92590206185567, 0.95309997712194, 0.9271907216494846, 0.95309997712194, 0.9422172452407614, 0.9510409517272936, 0.9350877192982456, 0.9265463917525774, 0.950354609929078, 0.9339912280701754, 0.9604955586722768, 0.9537863189201556, 0.9519560741249142, 0.9524136353237246, 0.9444568868980964, 0.9348684210526316, 0.9519560741249142, 0.9433370660694288, 0.9444568868980964, 0.9602618045815802, 0.9785103785103784, 0.9480668039350264, 0.9435610302351624, 0.9426651735722285, 0.9322368421052633, 0.9324561403508772, 0.9417693169092946, 0.9505833905284832, 0.9444568868980964, 0.9807081807081808, 0.9510409517272936, 0.9510409517272936, 0.9433370660694288, 0.9562879850397382, 0.9399776035834266, 0.9353070175438596, 0.9482955845344316, 0.9449048152295632, 0.958625525946704, 0.950354609929078, 0.9588592800374006, 0.9339912280701754, 0.9431131019036956, 0.9684663162924032, 0.9595605423094904, 0.9508121711278884, 0.9508121711278884, 0.9512697323266986, 0.9435610302351624, 0.9328947368421052, 0.9698996655518396, 0.9501258293296728, 0.9348684210526316, 0.9590930341280972, 0.9526424159231296, 0.95309997712194, 0.9494394875314572, 0.8812083973374296, 0.8849206349206349, 0.8606060606060606, 0.8613933236574746, 0.8720779220779221, 0.8638838475499092, 0.861236802413273, 0.8597285067873304, 0.8567119155354449, 0.8592162554426706]"
spectral_clustering,1.0,0.6,1.0,1.0,sbm_90_10,"[0.9613360787005262, 0.9700794763908368, 0.9787545787545788, 0.9484649122807016, 0.984126984126984, 0.9552071668533034, 0.9518477043673012, 0.9583619309082588, 0.9469298245614036, 0.9478070175438597, 0.9592770533058796, 0.9475877192982456, 0.9527435610302352, 0.9631663234957676, 0.961107298101121, 0.9456140350877194, 0.9547592385218364, 0.934146854618136, 0.9531914893617022, 0.954087346024636, 0.9496080627099664, 0.9631663234957676, 0.9375, 0.9326741005680624, 0.9552071668533034, 0.971715755025713, 0.9398625429553265, 0.934146854618136, 0.9647677876916038, 0.9402920962199312, 0.956774916013438, 0.9411512027491408, 0.941795532646048, 0.9478070175438597, 0.9377147766323024, 0.9482456140350876, 0.9633951040951728, 0.954535274356103, 0.9449561403508772, 0.95973461450469, 0.9398625429553265, 0.956774916013438, 0.9510964912280702, 0.9442982456140352, 0.978021978021978, 0.9484649122807016, 0.9604209563029056, 0.9354092152324848, 0.9377147766323024, 0.9518477043673012, 0.9462719298245614, 0.954535274356103, 0.969378214118747, 0.9471491228070176, 0.9456140350877194, 0.961107298101121, 0.9478070175438597, 0.94890350877193, 0.9471491228070176, 0.962479981697552, 0.9462719298245614, 0.954087346024636, 0.9424398625429552, 0.9686769518466574, 0.9574468085106383, 0.9627087622969572, 0.9640814458933884, 0.956774916013438, 0.954535274356103, 0.9449561403508772, 0.9627087622969572, 0.9574468085106383, 0.9525195968645016, 0.9449561403508772, 0.9547592385218364, 0.9511758118701008, 0.9518477043673012, 0.9513997760358344, 0.9520716685330348, 0.969378214118747, 0.950438596491228, 0.9464912280701754, 0.9518477043673012, 0.9424398625429552, 0.95973461450469, 0.97730530339226, 0.9469298245614036, 0.9518477043673012, 0.9588194921070692, 0.964936886395512, 0.9022017409114184, 0.9100596760443308, 0.8958770090845563, 0.9060041407867496, 0.9005649717514125, 0.9080745341614906, 0.8947368421052632, 0.9042498719918076, 0.9083546462063086, 0.9062937062937064]"
